replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,0.21209274197392572,1.0,0.0,True,0.0014053767932376083
2,0.19973940626417572,1.0,0.0,True,0.0014053767932376083
3,0.20056350671225492,1.0,0.0,True,0.0014053767932376083
4,0.21302316564003065,1.0,0.0,True,0.0014053767932376083
5,0.23293742453249297,1.0,0.0,True,0.0014053767932376083
6,0.21003739345294287,1.0,0.0,True,0.0014053767932376083
7,0.22710460865503923,1.0,0.0,True,0.0014053767932376083
8,0.21363154496782896,1.0,0.0,True,0.0014053767932376083
9,0.2047591772881035,1.0,0.0,True,0.0014053767932376083
10,0.21084587160141563,1.0,0.0,True,0.0014053767932376083
11,0.22209456520595203,1.0,0.0,True,0.0014053767932376083
12,0.17762689240612414,1.0,0.0,True,0.0014053767932376083
13,0.18226995198527032,1.0,0.0,True,0.0014053767932376083
14,0.23121608028091353,1.0,0.0,True,0.0014053767932376083
15,0.21127927947694716,1.0,0.0,True,0.0014053767932376083
16,0.17954056200803734,1.0,0.0,True,0.0014053767932376083
17,0.18619358275738665,1.0,0.0,True,0.0014053767932376083
18,0.20128167542445102,1.0,0.0,True,0.0014053767932376083
19,0.2202894426818752,1.0,0.0,True,0.0014053767932376083
20,0.2368407339855673,1.0,0.0,True,0.0014053767932376083
21,0.18159517935843064,1.0,0.0,True,0.0014053767932376083
22,0.20885209168390942,1.0,0.0,True,0.0014053767932376083
23,0.22723460027336348,1.0,0.0,True,0.0014053767932376083
24,0.19851443389887038,1.0,0.0,True,0.0014053767932376083
25,0.22249280927022472,1.0,0.0,True,0.0014053767932376083
26,0.20793639962648425,1.0,0.0,True,0.0014053767932376083
27,0.2110329030337208,1.0,0.0,True,0.0014053767932376083
28,0.21102494918939596,1.0,0.0,True,0.0014053767932376083
29,0.2353590237350289,1.0,0.0,True,0.0014053767932376083
30,0.1987075144489549,1.0,0.0,True,0.0014053767932376083
31,0.21413050979668885,1.0,0.0,True,0.0014053767932376083
32,0.19830806112510635,1.0,0.0,True,0.0014053767932376083
33,0.2426374736575493,1.0,0.0,True,0.0014053767932376083
34,0.17922784701153444,1.0,0.0,True,0.0014053767932376083
35,0.2362945078138988,1.0,0.0,True,0.0014053767932376083
36,0.21914349396880742,1.0,0.0,True,0.0014053767932376083
37,0.20037440755019348,1.0,0.0,True,0.0014053767932376083
38,0.1830329756804272,1.0,0.0,True,0.0014053767932376083
39,0.21837130950786182,1.0,0.0,True,0.0014053767932376083
40,0.23079469150813073,1.0,0.0,True,0.0014053767932376083
41,0.21893608412957588,1.0,0.0,True,0.0014053767932376083
42,0.23722459081119626,1.0,0.0,True,0.0014053767932376083
43,0.21992380022142566,1.0,0.0,True,0.0014053767932376083
44,0.231023069292747,1.0,0.0,True,0.0014053767932376083
45,0.18599956871770223,1.0,0.0,True,0.0014053767932376083
46,0.20148052734616426,1.0,0.0,True,0.0014053767932376083
47,0.19445456339510106,1.0,0.0,True,0.0014053767932376083
48,0.21026016114567173,1.0,0.0,True,0.0014053767932376083
49,0.1954580693136107,1.0,0.0,True,0.0014053767932376083
50,0.2394435641169931,1.0,0.0,True,0.0014053767932376083
51,0.21194498612639814,1.0,0.0,True,0.0014053767932376083
52,0.21423422698017838,1.0,0.0,True,0.0014053767932376083
53,0.22015315866859203,1.0,0.0,True,0.0014053767932376083
54,0.21522837710570514,1.0,0.0,True,0.0014053767932376083
55,0.2172442520816772,1.0,0.0,True,0.0014053767932376083
56,0.21017828564541793,1.0,0.0,True,0.0014053767932376083
57,0.23266883161602714,1.0,0.0,True,0.0014053767932376083
58,0.23293637058073077,1.0,0.0,True,0.0014053767932376083
59,0.2178774061863711,1.0,0.0,True,0.0014053767932376083
60,0.20238321618247,1.0,0.0,True,0.0014053767932376083
61,0.2231382075117509,1.0,0.0,True,0.0014053767932376083
62,0.18680611501584526,1.0,0.0,True,0.0014053767932376083
63,0.20591634513118795,1.0,0.0,True,0.0014053767932376083
64,0.20088428064106262,1.0,0.0,True,0.0014053767932376083
65,0.23894418641609544,1.0,0.0,True,0.0014053767932376083
66,0.20112087461239142,1.0,0.0,True,0.0014053767932376083
67,0.19142219899671017,1.0,0.0,True,0.0014053767932376083
68,0.1957716008020887,1.0,0.0,True,0.0014053767932376083
69,0.18867062029457718,1.0,0.0,True,0.0014053767932376083
70,0.21502417095200316,1.0,0.0,True,0.0014053767932376083
