replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,5.0,0.0,0.0,False,0.14191274861197922
2,5.0,0.0,0.0,False,0.14191274861197922
3,5.0,0.0,0.0,False,0.14191274861197922
4,5.0,0.0,0.0,False,0.14191274861197922
5,5.0,0.0,0.0,False,0.14191274861197922
6,5.0,0.0,0.0,False,0.14191274861197922
7,5.0,0.0,0.0,False,0.14191274861197922
8,5.0,0.0,0.0,False,0.14191274861197922
9,5.0,0.0,0.0,False,0.14191274861197922
10,5.0,0.0,0.0,False,0.14191274861197922
11,5.0,0.0,0.0,False,0.14191274861197922
12,5.0,0.0,0.0,False,0.14191274861197922
13,5.0,0.0,0.0,False,0.14191274861197922
14,5.0,0.0,0.0,False,0.14191274861197922
15,5.0,0.0,0.0,False,0.14191274861197922
16,5.0,0.0,0.0,False,0.14191274861197922
17,5.0,0.0,0.0,False,0.14191274861197922
18,5.0,0.0,0.0,False,0.14191274861197922
19,5.0,0.0,0.0,False,0.14191274861197922
20,5.0,0.0,0.0,False,0.14191274861197922
21,5.0,0.0,0.0,False,0.14191274861197922
22,5.0,0.0,0.0,False,0.14191274861197922
23,5.0,0.0,0.0,False,0.14191274861197922
24,5.0,0.0,0.0,False,0.14191274861197922
25,5.0,0.0,0.0,False,0.14191274861197922
26,5.0,0.0,0.0,False,0.14191274861197922
27,5.0,0.0,0.0,False,0.14191274861197922
28,5.0,0.0,0.0,False,0.14191274861197922
29,5.0,0.0,0.0,False,0.14191274861197922
30,5.0,0.0,0.0,False,0.14191274861197922
31,5.0,0.0,0.0,False,0.14191274861197922
32,5.0,0.0,0.0,False,0.14191274861197922
33,5.0,0.0,0.0,False,0.14191274861197922
34,5.0,0.0,0.0,False,0.14191274861197922
35,5.0,0.0,0.0,False,0.14191274861197922
36,5.0,0.0,0.0,False,0.14191274861197922
37,5.0,0.0,0.0,False,0.14191274861197922
38,5.0,0.0,0.0,False,0.14191274861197922
39,5.0,0.0,0.0,False,0.14191274861197922
40,5.0,0.0,0.0,False,0.14191274861197922
41,5.0,0.0,0.0,False,0.14191274861197922
42,5.0,0.0,0.0,False,0.14191274861197922
43,5.0,0.0,0.0,False,0.14191274861197922
44,5.0,0.0,0.0,False,0.14191274861197922
45,5.0,0.0,0.0,False,0.14191274861197922
46,5.0,0.0,0.0,False,0.14191274861197922
47,5.0,0.0,0.0,False,0.14191274861197922
48,5.0,0.0,0.0,False,0.14191274861197922
49,5.0,0.0,0.0,False,0.14191274861197922
50,5.0,0.0,0.0,False,0.14191274861197922
51,5.0,0.0,0.0,False,0.14191274861197922
52,5.0,0.0,0.0,False,0.14191274861197922
53,5.0,0.0,0.0,False,0.14191274861197922
54,5.0,0.0,0.0,False,0.14191274861197922
55,5.0,0.0,0.0,False,0.14191274861197922
56,5.0,0.0,0.0,False,0.14191274861197922
57,5.0,0.0,0.0,False,0.14191274861197922
58,5.0,0.0,0.0,False,0.14191274861197922
59,5.0,0.0,0.0,False,0.14191274861197922
60,5.0,0.0,0.0,False,0.14191274861197922
61,5.0,0.0,0.0,False,0.14191274861197922
62,5.0,0.0,0.0,False,0.14191274861197922
63,5.0,0.0,0.0,False,0.14191274861197922
64,5.0,0.0,0.0,False,0.14191274861197922
65,5.0,0.0,0.0,False,0.14191274861197922
66,5.0,0.0,0.0,False,0.14191274861197922
67,5.0,0.0,0.0,False,0.14191274861197922
68,5.0,0.0,0.0,False,0.14191274861197922
69,5.0,0.0,0.0,False,0.14191274861197922
70,5.0,0.0,0.0,False,0.14191274861197922
71,5.0,0.0,0.0,False,0.14191274861197922
72,5.0,0.0,0.0,False,0.14191274861197922
73,5.0,0.0,0.0,False,0.14191274861197922
74,5.0,0.0,0.0,False,0.14191274861197922
75,5.0,0.0,0.0,False,0.14191274861197922
76,5.0,0.0,0.0,False,0.14191274861197922
77,5.0,0.0,0.0,False,0.14191274861197922
78,5.0,0.0,0.0,False,0.14191274861197922
79,5.0,0.0,0.0,False,0.14191274861197922
80,5.0,0.0,0.0,False,0.14191274861197922
81,5.0,0.0,0.0,False,0.14191274861197922
82,5.0,0.0,0.0,False,0.14191274861197922
83,5.0,0.0,0.0,False,0.14191274861197922
84,5.0,0.0,0.0,False,0.14191274861197922
85,5.0,0.0,0.0,False,0.14191274861197922
86,5.0,0.0,0.0,False,0.14191274861197922
87,5.0,0.0,0.0,False,0.14191274861197922
88,5.0,0.0,0.0,False,0.14191274861197922
89,5.0,0.0,0.0,False,0.14191274861197922
90,5.0,0.0,0.0,False,0.14191274861197922
91,5.0,0.0,0.0,False,0.14191274861197922
92,5.0,0.0,0.0,False,0.14191274861197922
93,5.0,0.0,0.0,False,0.14191274861197922
94,5.0,0.0,0.0,False,0.14191274861197922
95,5.0,0.0,0.0,False,0.14191274861197922
96,5.0,0.0,0.0,False,0.14191274861197922
97,5.0,0.0,0.0,False,0.14191274861197922
98,5.0,0.0,0.0,False,0.14191274861197922
99,5.0,0.0,0.0,False,0.14191274861197922
100,5.0,0.0,0.0,False,0.14191274861197922
101,5.0,0.0,0.0,False,0.14191274861197922
102,5.0,0.0,0.0,False,0.14191274861197922
103,5.0,0.0,0.0,False,0.14191274861197922
104,5.0,0.0,0.0,False,0.14191274861197922
105,5.0,0.0,0.0,False,0.14191274861197922
106,5.0,0.0,0.0,False,0.14191274861197922
107,5.0,0.0,0.0,False,0.14191274861197922
108,5.0,0.0,0.0,False,0.14191274861197922
109,5.0,0.0,0.0,False,0.14191274861197922
110,5.0,0.0,0.0,False,0.14191274861197922
111,5.0,0.0,0.0,False,0.14191274861197922
112,5.0,0.0,0.0,False,0.14191274861197922
113,5.0,0.0,0.0,False,0.14191274861197922
114,5.0,0.0,0.0,False,0.14191274861197922
115,5.0,0.0,0.0,False,0.14191274861197922
116,5.0,0.0,0.0,False,0.14191274861197922
117,5.0,0.0,0.0,False,0.14191274861197922
118,5.0,0.0,0.0,False,0.14191274861197922
119,5.0,0.0,0.0,False,0.14191274861197922
120,5.0,0.0,0.0,False,0.14191274861197922
121,5.0,0.0,0.0,False,0.14191274861197922
122,5.0,0.0,0.0,False,0.14191274861197922
123,5.0,0.0,0.0,False,0.14191274861197922
124,5.0,0.0,0.0,False,0.14191274861197922
125,5.0,0.0,0.0,False,0.14191274861197922
126,5.0,0.0,0.0,False,0.14191274861197922
127,5.0,0.0,0.0,False,0.14191274861197922
128,5.0,0.0,0.0,False,0.14191274861197922
129,5.0,0.0,0.0,False,0.14191274861197922
130,5.0,0.0,0.0,False,0.14191274861197922
131,5.0,0.0,0.0,False,0.14191274861197922
132,5.0,0.0,0.0,False,0.14191274861197922
133,5.0,0.0,0.0,False,0.14191274861197922
134,5.0,0.0,0.0,False,0.14191274861197922
135,5.0,0.0,0.0,False,0.14191274861197922
136,5.0,0.0,0.0,False,0.14191274861197922
137,5.0,0.0,0.0,False,0.14191274861197922
138,5.0,0.0,0.0,False,0.14191274861197922
139,5.0,0.0,0.0,False,0.14191274861197922
140,5.0,0.0,0.0,False,0.14191274861197922
141,5.0,0.0,0.0,False,0.14191274861197922
142,5.0,0.0,0.0,False,0.14191274861197922
143,5.0,0.0,0.0,False,0.14191274861197922
144,5.0,0.0,0.0,False,0.14191274861197922
145,5.0,0.0,0.0,False,0.14191274861197922
146,5.0,0.0,0.0,False,0.14191274861197922
147,5.0,0.0,0.0,False,0.14191274861197922
148,5.0,0.0,0.0,False,0.14191274861197922
149,5.0,0.0,0.0,False,0.14191274861197922
150,5.0,0.0,0.0,False,0.14191274861197922
151,5.0,0.0,0.0,False,0.14191274861197922
152,5.0,0.0,0.0,False,0.14191274861197922
153,5.0,0.0,0.0,False,0.14191274861197922
154,5.0,0.0,0.0,False,0.14191274861197922
155,5.0,0.0,0.0,False,0.14191274861197922
156,5.0,0.0,0.0,False,0.14191274861197922
157,5.0,0.0,0.0,False,0.14191274861197922
158,5.0,0.0,0.0,False,0.14191274861197922
159,5.0,0.0,0.0,False,0.14191274861197922
160,5.0,0.0,0.0,False,0.14191274861197922
161,5.0,0.0,0.0,False,0.14191274861197922
162,5.0,0.0,0.0,False,0.14191274861197922
163,5.0,0.0,0.0,False,0.14191274861197922
164,5.0,0.0,0.0,False,0.14191274861197922
165,5.0,0.0,0.0,False,0.14191274861197922
166,5.0,0.0,0.0,False,0.14191274861197922
167,5.0,0.0,0.0,False,0.14191274861197922
168,5.0,0.0,0.0,False,0.14191274861197922
169,5.0,0.0,0.0,False,0.14191274861197922
170,5.0,0.0,0.0,False,0.14191274861197922
171,5.0,0.0,0.0,False,0.14191274861197922
172,5.0,0.0,0.0,False,0.14191274861197922
173,5.0,0.0,0.0,False,0.14191274861197922
174,5.0,0.0,0.0,False,0.14191274861197922
175,5.0,0.0,0.0,False,0.14191274861197922
176,5.0,0.0,0.0,False,0.14191274861197922
177,5.0,0.0,0.0,False,0.14191274861197922
178,5.0,0.0,0.0,False,0.14191274861197922
179,5.0,0.0,0.0,False,0.14191274861197922
180,5.0,0.0,0.0,False,0.14191274861197922
181,5.0,0.0,0.0,False,0.14191274861197922
182,5.0,0.0,0.0,False,0.14191274861197922
183,5.0,0.0,0.0,False,0.14191274861197922
184,5.0,0.0,0.0,False,0.14191274861197922
