replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,340.95712452407406,0.58,0.2564102564102564,False,0.20069493376070463
2,308.3390327031817,0.76,0.13636363636363635,False,0.20069493376070463
3,282.3329401700789,0.76,0.15555555555555556,False,0.20069493376070463
4,326.44354861428695,0.86,0.18867924528301888,False,0.20069493376070463
5,260.46756974297426,0.84,0.08695652173913043,False,0.20069493376070463
6,326.3040222883297,0.76,0.09523809523809523,False,0.20069493376070463
7,258.44795131290095,0.88,0.10204081632653061,False,0.20069493376070463
8,303.4517399572091,0.8,0.13043478260869565,False,0.20069493376070463
9,330.16784806050316,0.68,0.17073170731707318,False,0.20069493376070463
10,289.55480114411023,0.76,0.15555555555555556,False,0.20069493376070463
11,315.23966419281027,0.74,0.3148148148148148,False,0.20069493376070463
12,311.85669369547264,0.72,0.16279069767441862,False,0.20069493376070463
13,276.3474311958621,0.84,0.06666666666666667,False,0.20069493376070463
14,327.4999326252495,0.68,0.15,False,0.20069493376070463
15,313.83508081995893,0.7,0.14634146341463414,False,0.20069493376070463
16,300.20388849808074,0.8,0.1111111111111111,False,0.20069493376070463
17,278.1611741529369,0.82,0.14583333333333334,False,0.20069493376070463
18,316.49548957499474,0.78,0.20408163265306123,False,0.20069493376070463
19,279.5808642584446,0.8,0.13043478260869565,False,0.20069493376070463
20,289.7335322103833,0.78,0.11363636363636363,False,0.20069493376070463
21,311.4235291570157,0.8,0.25925925925925924,False,0.20069493376070463
22,335.6469553804321,0.72,0.2,False,0.20069493376070463
23,296.40739036965,0.82,0.19607843137254902,False,0.20069493376070463
24,263.3608157267638,0.94,0.09615384615384616,False,0.20069493376070463
25,291.14232781503006,0.82,0.1276595744680851,False,0.20069493376070463
26,332.9908473597687,0.7,0.2222222222222222,False,0.20069493376070463
27,316.12420317936386,0.74,0.1590909090909091,False,0.20069493376070463
28,273.1181571963659,0.86,0.14,False,0.20069493376070463
29,322.69382457868534,0.82,0.21153846153846154,False,0.20069493376070463
