replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,0.05,0.0,0.0,False,0.12696764331132948
2,0.05,0.0,0.0,False,0.12696764331132948
3,0.05,0.0,0.0,False,0.12696764331132948
4,0.05,0.0,0.0,False,0.12696764331132948
5,0.05,0.0,0.0,False,0.12696764331132948
6,0.05,0.0,0.0,False,0.12696764331132948
7,0.05,0.0,0.0,False,0.12696764331132948
8,0.05,0.0,0.0,False,0.12696764331132948
9,0.05,0.0,0.0,False,0.12696764331132948
10,0.05,0.0,0.0,False,0.12696764331132948
11,0.05,0.0,0.0,False,0.12696764331132948
12,0.05,0.0,0.0,False,0.12696764331132948
13,0.05,0.0,0.0,False,0.12696764331132948
14,0.05,0.0,0.0,False,0.12696764331132948
15,0.05,0.0,0.0,False,0.12696764331132948
16,0.05,0.0,0.0,False,0.12696764331132948
17,0.05,0.0,0.0,False,0.12696764331132948
18,0.05,0.0,0.0,False,0.12696764331132948
19,0.05,0.0,0.0,False,0.12696764331132948
20,0.05,0.0,0.0,False,0.12696764331132948
21,0.05,0.0,0.0,False,0.12696764331132948
22,0.05,0.0,0.0,False,0.12696764331132948
23,0.05,0.0,0.0,False,0.12696764331132948
24,0.05,0.0,0.0,False,0.12696764331132948
25,0.05,0.0,0.0,False,0.12696764331132948
26,0.05,0.0,0.0,False,0.12696764331132948
27,0.05,0.0,0.0,False,0.12696764331132948
28,0.05,0.0,0.0,False,0.12696764331132948
29,0.05,0.0,0.0,False,0.12696764331132948
30,0.05,0.0,0.0,False,0.12696764331132948
31,0.05,0.0,0.0,False,0.12696764331132948
32,0.05,0.0,0.0,False,0.12696764331132948
33,0.05,0.0,0.0,False,0.12696764331132948
34,0.05,0.0,0.0,False,0.12696764331132948
35,0.05,0.0,0.0,False,0.12696764331132948
36,0.05,0.0,0.0,False,0.12696764331132948
37,0.05,0.0,0.0,False,0.12696764331132948
38,0.05,0.0,0.0,False,0.12696764331132948
39,0.05,0.0,0.0,False,0.12696764331132948
40,0.05,0.0,0.0,False,0.12696764331132948
41,0.05,0.0,0.0,False,0.12696764331132948
42,0.05,0.0,0.0,False,0.12696764331132948
43,0.05,0.0,0.0,False,0.12696764331132948
44,0.05,0.0,0.0,False,0.12696764331132948
45,0.05,0.0,0.0,False,0.12696764331132948
46,0.05,0.0,0.0,False,0.12696764331132948
47,0.05,0.0,0.0,False,0.12696764331132948
48,0.05,0.0,0.0,False,0.12696764331132948
49,0.05,0.0,0.0,False,0.12696764331132948
50,0.05,0.0,0.0,False,0.12696764331132948
51,0.05,0.0,0.0,False,0.12696764331132948
52,0.05,0.0,0.0,False,0.12696764331132948
53,0.05,0.0,0.0,False,0.12696764331132948
54,0.05,0.0,0.0,False,0.12696764331132948
55,0.05,0.0,0.0,False,0.12696764331132948
56,0.05,0.0,0.0,False,0.12696764331132948
57,0.05,0.0,0.0,False,0.12696764331132948
58,0.05,0.0,0.0,False,0.12696764331132948
59,0.05,0.0,0.0,False,0.12696764331132948
60,0.05,0.0,0.0,False,0.12696764331132948
61,0.05,0.0,0.0,False,0.12696764331132948
62,0.05,0.0,0.0,False,0.12696764331132948
63,0.05,0.0,0.0,False,0.12696764331132948
64,0.05,0.0,0.0,False,0.12696764331132948
65,0.05,0.0,0.0,False,0.12696764331132948
66,0.05,0.0,0.0,False,0.12696764331132948
67,0.05,0.0,0.0,False,0.12696764331132948
68,0.05,0.0,0.0,False,0.12696764331132948
69,0.05,0.0,0.0,False,0.12696764331132948
70,0.05,0.0,0.0,False,0.12696764331132948
71,0.05,0.0,0.0,False,0.12696764331132948
72,0.05,0.0,0.0,False,0.12696764331132948
73,0.05,0.0,0.0,False,0.12696764331132948
74,0.05,0.0,0.0,False,0.12696764331132948
75,0.05,0.0,0.0,False,0.12696764331132948
76,0.05,0.0,0.0,False,0.12696764331132948
77,0.05,0.0,0.0,False,0.12696764331132948
78,0.05,0.0,0.0,False,0.12696764331132948
79,0.05,0.0,0.0,False,0.12696764331132948
80,0.05,0.0,0.0,False,0.12696764331132948
81,0.05,0.0,0.0,False,0.12696764331132948
82,0.05,0.0,0.0,False,0.12696764331132948
83,0.05,0.0,0.0,False,0.12696764331132948
84,0.05,0.0,0.0,False,0.12696764331132948
85,0.05,0.0,0.0,False,0.12696764331132948
86,0.05,0.0,0.0,False,0.12696764331132948
87,0.05,0.0,0.0,False,0.12696764331132948
88,0.05,0.0,0.0,False,0.12696764331132948
89,0.05,0.0,0.0,False,0.12696764331132948
90,0.05,0.0,0.0,False,0.12696764331132948
91,0.05,0.0,0.0,False,0.12696764331132948
92,0.05,0.0,0.0,False,0.12696764331132948
93,0.05,0.0,0.0,False,0.12696764331132948
94,0.05,0.0,0.0,False,0.12696764331132948
95,0.05,0.0,0.0,False,0.12696764331132948
96,0.05,0.0,0.0,False,0.12696764331132948
97,0.05,0.0,0.0,False,0.12696764331132948
98,0.05,0.0,0.0,False,0.12696764331132948
99,0.05,0.0,0.0,False,0.12696764331132948
100,0.05,0.0,0.0,False,0.12696764331132948
101,0.05,0.0,0.0,False,0.12696764331132948
102,0.05,0.0,0.0,False,0.12696764331132948
103,0.05,0.0,0.0,False,0.12696764331132948
104,0.05,0.0,0.0,False,0.12696764331132948
105,0.05,0.0,0.0,False,0.12696764331132948
106,0.05,0.0,0.0,False,0.12696764331132948
107,0.05,0.0,0.0,False,0.12696764331132948
108,0.05,0.0,0.0,False,0.12696764331132948
109,0.05,0.0,0.0,False,0.12696764331132948
110,0.05,0.0,0.0,False,0.12696764331132948
111,0.05,0.0,0.0,False,0.12696764331132948
112,0.05,0.0,0.0,False,0.12696764331132948
113,0.05,0.0,0.0,False,0.12696764331132948
114,0.05,0.0,0.0,False,0.12696764331132948
115,0.05,0.0,0.0,False,0.12696764331132948
116,0.05,0.0,0.0,False,0.12696764331132948
117,0.05,0.0,0.0,False,0.12696764331132948
118,0.05,0.0,0.0,False,0.12696764331132948
119,0.05,0.0,0.0,False,0.12696764331132948
120,0.05,0.0,0.0,False,0.12696764331132948
121,0.05,0.0,0.0,False,0.12696764331132948
122,0.05,0.0,0.0,False,0.12696764331132948
123,0.05,0.0,0.0,False,0.12696764331132948
124,0.05,0.0,0.0,False,0.12696764331132948
125,0.05,0.0,0.0,False,0.12696764331132948
126,0.05,0.0,0.0,False,0.12696764331132948
127,0.05,0.0,0.0,False,0.12696764331132948
128,0.05,0.0,0.0,False,0.12696764331132948
129,0.05,0.0,0.0,False,0.12696764331132948
130,0.05,0.0,0.0,False,0.12696764331132948
131,0.05,0.0,0.0,False,0.12696764331132948
132,0.05,0.0,0.0,False,0.12696764331132948
133,0.05,0.0,0.0,False,0.12696764331132948
134,0.05,0.0,0.0,False,0.12696764331132948
135,0.05,0.0,0.0,False,0.12696764331132948
136,0.05,0.0,0.0,False,0.12696764331132948
137,0.05,0.0,0.0,False,0.12696764331132948
138,0.05,0.0,0.0,False,0.12696764331132948
139,0.05,0.0,0.0,False,0.12696764331132948
140,0.05,0.0,0.0,False,0.12696764331132948
141,0.05,0.0,0.0,False,0.12696764331132948
142,0.05,0.0,0.0,False,0.12696764331132948
143,0.05,0.0,0.0,False,0.12696764331132948
144,0.05,0.0,0.0,False,0.12696764331132948
145,0.05,0.0,0.0,False,0.12696764331132948
146,0.05,0.0,0.0,False,0.12696764331132948
147,0.05,0.0,0.0,False,0.12696764331132948
148,0.05,0.0,0.0,False,0.12696764331132948
149,0.05,0.0,0.0,False,0.12696764331132948
150,0.05,0.0,0.0,False,0.12696764331132948
151,0.05,0.0,0.0,False,0.12696764331132948
152,0.05,0.0,0.0,False,0.12696764331132948
153,0.05,0.0,0.0,False,0.12696764331132948
154,0.05,0.0,0.0,False,0.12696764331132948
155,0.05,0.0,0.0,False,0.12696764331132948
156,0.05,0.0,0.0,False,0.12696764331132948
157,0.05,0.0,0.0,False,0.12696764331132948
158,0.05,0.0,0.0,False,0.12696764331132948
159,0.05,0.0,0.0,False,0.12696764331132948
160,0.05,0.0,0.0,False,0.12696764331132948
161,0.05,0.0,0.0,False,0.12696764331132948
162,0.05,0.0,0.0,False,0.12696764331132948
163,0.05,0.0,0.0,False,0.12696764331132948
164,0.05,0.0,0.0,False,0.12696764331132948
165,0.05,0.0,0.0,False,0.12696764331132948
166,0.05,0.0,0.0,False,0.12696764331132948
167,0.05,0.0,0.0,False,0.12696764331132948
168,0.05,0.0,0.0,False,0.12696764331132948
169,0.05,0.0,0.0,False,0.12696764331132948
170,0.05,0.0,0.0,False,0.12696764331132948
171,0.05,0.0,0.0,False,0.12696764331132948
172,0.05,0.0,0.0,False,0.12696764331132948
173,0.05,0.0,0.0,False,0.12696764331132948
174,0.05,0.0,0.0,False,0.12696764331132948
175,0.05,0.0,0.0,False,0.12696764331132948
176,0.05,0.0,0.0,False,0.12696764331132948
177,0.05,0.0,0.0,False,0.12696764331132948
178,0.05,0.0,0.0,False,0.12696764331132948
179,0.05,0.0,0.0,False,0.12696764331132948
180,0.05,0.0,0.0,False,0.12696764331132948
181,0.05,0.0,0.0,False,0.12696764331132948
182,0.05,0.0,0.0,False,0.12696764331132948
183,0.05,0.0,0.0,False,0.12696764331132948
184,0.05,0.0,0.0,False,0.12696764331132948
185,0.05,0.0,0.0,False,0.12696764331132948
186,0.05,0.0,0.0,False,0.12696764331132948
187,0.05,0.0,0.0,False,0.12696764331132948
188,0.05,0.0,0.0,False,0.12696764331132948
189,0.05,0.0,0.0,False,0.12696764331132948
190,0.05,0.0,0.0,False,0.12696764331132948
191,0.05,0.0,0.0,False,0.12696764331132948
192,0.05,0.0,0.0,False,0.12696764331132948
193,0.05,0.0,0.0,False,0.12696764331132948
194,0.05,0.0,0.0,False,0.12696764331132948
195,0.05,0.0,0.0,False,0.12696764331132948
196,0.05,0.0,0.0,False,0.12696764331132948
197,0.05,0.0,0.0,False,0.12696764331132948
198,0.05,0.0,0.0,False,0.12696764331132948
199,0.05,0.0,0.0,False,0.12696764331132948
200,0.05,0.0,0.0,False,0.12696764331132948
201,0.05,0.0,0.0,False,0.12696764331132948
202,0.05,0.0,0.0,False,0.12696764331132948
203,0.05,0.0,0.0,False,0.12696764331132948
204,0.05,0.0,0.0,False,0.12696764331132948
205,0.05,0.0,0.0,False,0.12696764331132948
206,0.05,0.0,0.0,False,0.12696764331132948
207,0.05,0.0,0.0,False,0.12696764331132948
208,0.05,0.0,0.0,False,0.12696764331132948
209,0.05,0.0,0.0,False,0.12696764331132948
210,0.05,0.0,0.0,False,0.12696764331132948
211,0.05,0.0,0.0,False,0.12696764331132948
212,0.05,0.0,0.0,False,0.12696764331132948
213,0.05,0.0,0.0,False,0.12696764331132948
214,0.05,0.0,0.0,False,0.12696764331132948
215,0.05,0.0,0.0,False,0.12696764331132948
216,0.05,0.0,0.0,False,0.12696764331132948
217,0.05,0.0,0.0,False,0.12696764331132948
218,0.05,0.0,0.0,False,0.12696764331132948
219,0.05,0.0,0.0,False,0.12696764331132948
220,0.05,0.0,0.0,False,0.12696764331132948
221,0.05,0.0,0.0,False,0.12696764331132948
222,0.05,0.0,0.0,False,0.12696764331132948
223,0.05,0.0,0.0,False,0.12696764331132948
224,0.05,0.0,0.0,False,0.12696764331132948
225,0.05,0.0,0.0,False,0.12696764331132948
226,0.05,0.0,0.0,False,0.12696764331132948
227,0.05,0.0,0.0,False,0.12696764331132948
228,0.05,0.0,0.0,False,0.12696764331132948
229,0.05,0.0,0.0,False,0.12696764331132948
230,0.05,0.0,0.0,False,0.12696764331132948
231,0.05,0.0,0.0,False,0.12696764331132948
232,0.05,0.0,0.0,False,0.12696764331132948
233,0.05,0.0,0.0,False,0.12696764331132948
234,0.05,0.0,0.0,False,0.12696764331132948
235,0.05,0.0,0.0,False,0.12696764331132948
236,0.05,0.0,0.0,False,0.12696764331132948
237,0.05,0.0,0.0,False,0.12696764331132948
238,0.05,0.0,0.0,False,0.12696764331132948
