replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,20.0,0.0,0.0,False,0.11753940002383997
2,20.0,0.0,0.0,False,0.11753940002383997
3,20.0,0.0,0.0,False,0.11753940002383997
4,20.0,0.0,0.0,False,0.11753940002383997
5,20.0,0.0,0.0,False,0.11753940002383997
6,20.0,0.0,0.0,False,0.11753940002383997
7,20.0,0.0,0.0,False,0.11753940002383997
8,20.0,0.0,0.0,False,0.11753940002383997
9,20.0,0.0,0.0,False,0.11753940002383997
10,20.0,0.0,0.0,False,0.11753940002383997
11,20.0,0.0,0.0,False,0.11753940002383997
12,20.0,0.0,0.0,False,0.11753940002383997
13,20.0,0.0,0.0,False,0.11753940002383997
14,20.0,0.0,0.0,False,0.11753940002383997
15,20.0,0.0,0.0,False,0.11753940002383997
16,20.0,0.0,0.0,False,0.11753940002383997
17,20.0,0.0,0.0,False,0.11753940002383997
18,20.0,0.0,0.0,False,0.11753940002383997
19,20.0,0.0,0.0,False,0.11753940002383997
20,20.0,0.0,0.0,False,0.11753940002383997
21,20.0,0.0,0.0,False,0.11753940002383997
22,20.0,0.0,0.0,False,0.11753940002383997
23,20.0,0.0,0.0,False,0.11753940002383997
24,20.0,0.0,0.0,False,0.11753940002383997
25,20.0,0.0,0.0,False,0.11753940002383997
26,20.0,0.0,0.0,False,0.11753940002383997
27,20.0,0.0,0.0,False,0.11753940002383997
28,20.0,0.0,0.0,False,0.11753940002383997
29,20.0,0.0,0.0,False,0.11753940002383997
30,20.0,0.0,0.0,False,0.11753940002383997
31,20.0,0.0,0.0,False,0.11753940002383997
32,20.0,0.0,0.0,False,0.11753940002383997
33,20.0,0.0,0.0,False,0.11753940002383997
34,20.0,0.0,0.0,False,0.11753940002383997
35,20.0,0.0,0.0,False,0.11753940002383997
36,20.0,0.0,0.0,False,0.11753940002383997
37,20.0,0.0,0.0,False,0.11753940002383997
38,20.0,0.0,0.0,False,0.11753940002383997
39,20.0,0.0,0.0,False,0.11753940002383997
40,20.0,0.0,0.0,False,0.11753940002383997
41,20.0,0.0,0.0,False,0.11753940002383997
42,20.0,0.0,0.0,False,0.11753940002383997
43,20.0,0.0,0.0,False,0.11753940002383997
44,20.0,0.0,0.0,False,0.11753940002383997
45,20.0,0.0,0.0,False,0.11753940002383997
46,20.0,0.0,0.0,False,0.11753940002383997
47,20.0,0.0,0.0,False,0.11753940002383997
48,20.0,0.0,0.0,False,0.11753940002383997
49,20.0,0.0,0.0,False,0.11753940002383997
50,20.0,0.0,0.0,False,0.11753940002383997
51,20.0,0.0,0.0,False,0.11753940002383997
52,20.0,0.0,0.0,False,0.11753940002383997
53,20.0,0.0,0.0,False,0.11753940002383997
54,20.0,0.0,0.0,False,0.11753940002383997
55,20.0,0.0,0.0,False,0.11753940002383997
56,20.0,0.0,0.0,False,0.11753940002383997
57,20.0,0.0,0.0,False,0.11753940002383997
58,20.0,0.0,0.0,False,0.11753940002383997
59,20.0,0.0,0.0,False,0.11753940002383997
60,20.0,0.0,0.0,False,0.11753940002383997
61,20.0,0.0,0.0,False,0.11753940002383997
62,20.0,0.0,0.0,False,0.11753940002383997
63,20.0,0.0,0.0,False,0.11753940002383997
64,20.0,0.0,0.0,False,0.11753940002383997
65,20.0,0.0,0.0,False,0.11753940002383997
66,20.0,0.0,0.0,False,0.11753940002383997
67,20.0,0.0,0.0,False,0.11753940002383997
68,20.0,0.0,0.0,False,0.11753940002383997
69,20.0,0.0,0.0,False,0.11753940002383997
70,20.0,0.0,0.0,False,0.11753940002383997
71,20.0,0.0,0.0,False,0.11753940002383997
72,20.0,0.0,0.0,False,0.11753940002383997
73,20.0,0.0,0.0,False,0.11753940002383997
74,20.0,0.0,0.0,False,0.11753940002383997
75,20.0,0.0,0.0,False,0.11753940002383997
76,20.0,0.0,0.0,False,0.11753940002383997
77,20.0,0.0,0.0,False,0.11753940002383997
78,20.0,0.0,0.0,False,0.11753940002383997
79,20.0,0.0,0.0,False,0.11753940002383997
80,20.0,0.0,0.0,False,0.11753940002383997
81,20.0,0.0,0.0,False,0.11753940002383997
82,20.0,0.0,0.0,False,0.11753940002383997
83,20.0,0.0,0.0,False,0.11753940002383997
84,20.0,0.0,0.0,False,0.11753940002383997
85,20.0,0.0,0.0,False,0.11753940002383997
86,20.0,0.0,0.0,False,0.11753940002383997
87,20.0,0.0,0.0,False,0.11753940002383997
88,20.0,0.0,0.0,False,0.11753940002383997
89,20.0,0.0,0.0,False,0.11753940002383997
90,20.0,0.0,0.0,False,0.11753940002383997
91,20.0,0.0,0.0,False,0.11753940002383997
92,20.0,0.0,0.0,False,0.11753940002383997
93,20.0,0.0,0.0,False,0.11753940002383997
94,20.0,0.0,0.0,False,0.11753940002383997
95,20.0,0.0,0.0,False,0.11753940002383997
96,20.0,0.0,0.0,False,0.11753940002383997
97,20.0,0.0,0.0,False,0.11753940002383997
98,20.0,0.0,0.0,False,0.11753940002383997
99,20.0,0.0,0.0,False,0.11753940002383997
100,20.0,0.0,0.0,False,0.11753940002383997
